"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-01",101.4882,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-02",101.4671,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-03",101.2951,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-04",101.0068,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-05",100.8366,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-06",100.8763,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-07",101.0881,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-08",101.2644,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-09",101.4471,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-10",101.5931,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-11",101.3916,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-12",100.7494,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.83373,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.39991,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-03",99.49982,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-04",99.9158,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-05",100.2184,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-06",100.2962,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-07",100.2107,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-08",100.1188,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-09",100.043,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-10",99.96294,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-11",99.89159,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-12",99.79745,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-01",99.67602,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-02",99.64386,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-03",99.58717,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-04",99.50919,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-05",99.42926,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-06",99.30313,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-07",99.10296,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.9434,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.80888,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.71316,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.83386,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-12",99.29291,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-01",100.0358,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-02",100.5303,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-03",100.5997,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.4014,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.1996,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-06",100.0912,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-07",100.0495,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-08",100.033,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-09",100.0266,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-10",100.0584,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-11",100.2062,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.5656,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-01",101.1021,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-02",101.4494,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-03",101.4765,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-04",101.2553,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-05",101.0341,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.8276,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.6384,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.506,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-09",100.3807,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-10",100.2556,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-11",100.2923,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-12",100.6308,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.1947,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.5111,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.4069,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-04",101.008,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.6862,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.512,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.4184,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.3761,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.3281,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-10",100.2334,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-11",100.1141,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-12",99.99246,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-01",99.85317,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-02",99.76447,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-03",99.70235,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-04",99.63927,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-05",99.60619,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-06",99.59814,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.60718,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.63052,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.66144,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.66601,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.55211,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.16488,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-01",98.55826,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-02",98.06694,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-03",97.65191,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-04",97.23412,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-05",96.9519,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-06",96.79056,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-07",96.707,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-08",96.63338,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-09",96.56071,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-10",96.45479,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-11",96.32893,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-12",96.19221,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-01",96.01772,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-02",95.87923,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-03",95.81052,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-04",95.78609,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-05",95.78996,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-06",95.8401,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-07",95.98453,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-08",96.09355,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-09",96.18822,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-10",96.33135,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-11",96.37518,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-12",96.29115,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-01",96.12609,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-02",96.08623,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-03",96.22937,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-04",96.50475,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-05",96.60989,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-06",96.5034,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-07",96.2998,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-08",96.06083,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-09",95.84132,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-10",95.61292,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-11",95.48365,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-12",95.45335,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-01",95.54292,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-02",95.66709,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-03",95.86,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-04",96.15111,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-05",96.37225,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-06",96.49706,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-07",96.57751,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-08",96.61907,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-09",96.6579,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-10",96.71927,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-11",96.77878,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-12",96.85857,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-01",96.96784,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-02",97.02309,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-03",97.05405,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-04",97.14845,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-05",97.26345,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-06",97.44653,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-07",97.72042,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-08",97.9001,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-09",97.94939,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-10",97.95893,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-11",98.0969,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-12",98.44182,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-01",99.0022,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-02",99.37171,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-03",99.5874,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-04",99.71296,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-05",99.84371,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-06",100.0757,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-07",100.3589,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-08",100.518,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-09",100.615,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-10",100.7586,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.8973,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-12",101.0377,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-01",101.2011,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-02",101.2984,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-03",101.3609,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-04",101.3798,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-05",101.4806,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-06",101.5253,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-07",101.4533,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-08",101.3312,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-09",101.2041,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-10",101.1547,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-11",101.1309,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-12",101.1058,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-01",101.0534,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-02",101.0064,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-03",100.934,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-04",100.8845,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-05",100.7891,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.6375,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.5265,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-08",100.5903,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-09",100.7495,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-10",100.7256,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-11",100.6228,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-12",100.5584,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-01",100.4968,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-02",100.5192,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-03",100.6488,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-04",100.8598,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-05",100.9794,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-06",101.06,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-07",101.1651,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-08",101.2726,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-09",101.3437,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-10",101.4989,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-11",101.6943,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-12",101.7561,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-01",101.7367,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.6955,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.7491,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-04",101.8141,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-05",101.8676,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-06",102.0093,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-07",102.1395,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-08",102.2115,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-09",102.2432,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-10",102.2613,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-11",102.285,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-12",102.2449,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-01",102.1011,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-02",101.9782,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-03",101.9303,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-04",101.891,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-05",101.8471,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-06",101.7676,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.569,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-08",101.2259,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-09",100.844,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-10",100.4825,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-11",100.1582,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-12",99.92284,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-01",99.69872,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-02",99.68768,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.85423,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.93658,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.0052,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.97076,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.83046,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.70284,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.62104,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-10",99.53444,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-11",99.53226,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-12",99.55186,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.53856,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.52065,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-03",99.55957,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-04",99.65752,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.84463,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.1126,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.3062,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-08",100.4075,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-09",100.3573,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-10",100.1595,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.91501,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.76749,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.75388,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.66799,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.46835,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.30097,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.16303,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.16487,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-07",99.28956,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-08",99.54871,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.74746,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.8243,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.92037,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-12",99.92422,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-01",99.99057,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-02",100.1266,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.3147,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.5184,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.6678,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.7233,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.795,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.913,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-09",101.0037,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-10",101.0391,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-11",101.0568,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-12",101.046,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-01",101.1027,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-02",101.2044,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-03",101.2006,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-04",101.1207,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-05",101.0681,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.9684,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.9217,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.9716,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-09",101.0411,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-10",101.1669,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-11",101.1613,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-12",101.0232,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.8482,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.6364,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.4196,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.3949,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.4944,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.5839,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.6785,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.7267,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-09",100.8316,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.0132,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.1033,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.2581,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.4892,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.6512,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.746,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.8241,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.7955,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.7925,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.8204,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.8074,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.8292,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.8539,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.9252,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-12",102.0744,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-01",102.1706,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-02",102.2127,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-03",102.2965,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-04",102.3043,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-05",102.3414,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-06",102.303,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-07",102.1676,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.8149,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.3664,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-10",101.065,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-11",101.0453,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-12",101.0998,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-01",101.0445,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-02",100.949,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-03",100.8918,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-04",100.9454,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.0132,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.1223,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.2613,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.4917,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.7779,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-10",102.0398,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-11",102.151,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-12",102.2757,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.3787,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.4327,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.472,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.4605,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.3937,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.3416,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.2484,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.2199,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.2392,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.2896,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.2404,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-12",102.0651,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.7637,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.444,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-03",101.15,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.9136,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.7172,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.4628,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.2937,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.1561,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.0623,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.0075,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.1904,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.5627,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.9622,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.1024,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.0249,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.7697,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.4839,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.2046,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.93951,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.67823,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.45247,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.31353,
